path,owner,classification,notes
supabase/migrations/20260810110000_core_v4_68_11_delivery_event_auth_context_webhook_retry_idempotency_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810134000_core_v4_69_0_attribution_core_monetization_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810135500_core_v4_69_1_official_website_monetization_profile_normalization_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810161000_core_v4_70_0_conversion_runtime_commercial_event_ingestion.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810171500_core_v4_70_1_conversion_runtime_view_migration_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810193500_core_v4_70_2_early_commercial_correlation_pending_replay_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810214500_core_v4_71_0_production_commission_revenue_lifecycle.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810215300_core_v4_72_0_booking_intelligence_provider_orchestration_diagnostics.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810222000_core_v4_73_0_booking_decision_evidence_diagnostics_integrity.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810224000_core_v4_74_0_runtime_provider_health_adaptive_booking_decisions.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260811065500_core_v4_75_0_adaptive_failover_decision_replay_orchestration_hardening.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260812104500_core_v4_80_0_booking_actions_intelligence.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260812115500_core_v4_81_0_booking_timeline_modify_cancel_conversation_lifecycle.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/_headers,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase-sync.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
sw.js,Platform/App Shell,Entry/Deploy,"Global entry, service worker or deployment configuration"
sync/budget.js,Legacy/Sync,Legacy Bridge,Older sync path; not canonical current owner
sync/core.js,Legacy/Sync,Legacy Bridge,Older sync path; not canonical current owner
sync/day-closure.js,Legacy/Sync,Legacy Bridge,Older sync path; not canonical current owner
sync/gallery.js,Media/Memory,Legacy Bridge,Legacy paris-gallery compatibility path
sync/live-moments.js,Legacy/Sync,Legacy Bridge,Older sync path; not canonical current owner
sync/reminders.js,Legacy/Sync,Legacy Bridge,Older sync path; not canonical current owner
test-results-v13.27.5.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.27.5.json,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
test-results-v13.28.0.json,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
test-results-v13.28.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.36.10.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.36.11.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.36.4.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.36.5.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.36.6.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.36.7.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.36.8.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.36.9.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.37.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.37.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.37.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.37.3.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.37.4.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.37.5.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.37.6.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.37.7.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.49.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.49.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.51.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.52.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.59.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.63.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
test-results-v13.63.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
tests/ai-command-proposal.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
tests/ai-context-policy.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
tests/ai-core-runtime.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
tests/ai-dashboard-integration.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
tests/ai-database-migration.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
tests/ai-discovery-integration.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
tests/ai-edge-function.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
tests/ai-memory-bridge-v13.28.2.2.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
tests/ai-memory-profile-integration.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
tests/ai-model-router.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
tests/booking-core-v1-integration.test.cjs,Shared Tests,Test,Regression test; domain inferred from test name when planning CI suites
